customer_name,building_id,address,layout_id
rwb,527,Wimpfener Str. 22,gas:1--gas:2--gas:3--gas:4--global-separation-circuit:1--heating-circuit:1--heating-circuit:2--heating-circuit:3--warm-water:1
rwb,528,Wimpfener Str. 4,gas:1--heat-exchanger:1--heating-circuit:1--buffer-tank:1--heating-circuit:2--warm-water:1
rwb,529,Marbacher Straße 26,gas:1--gas:2--hydraulic-separator:1--heating-circuit:1
rwb,530,Schimmelpfennigstr. 1,gas:1--gas:2--global-separation-circuit:1--heating-circuit:1
rwb,531,Ziegeleiweg 2,gas:1--gas:2--global-separation-circuit:1--heating-circuit:1
rwb,532,Schweidnitzer Str. 47,gas:1--gas:2--gas:3--solar-thermal:1--buffer-tank:1--heating-circuit:1--heating-circuit:2--warm-water:1
rwb,626,Jakob-Kneip-Str. 43,district-heating:1--down-right-pipes:1--heat-exchanger:1--heating-circuit:1--heat-exchanger:2--down-left-pipes:1--warm-water:1
rwb,627,Jakob-Kneip-Str. 51,district-heating:1--down-right-pipes:1--heat-exchanger:1--heating-circuit:1--heat-exchanger:2--down-left-pipes:1--warm-water:1
rwb,629,Oststraße 60,district-heating:1--heating-circuit:1--heating-circuit:2--heating-circuit:3--heating-circuit:4--heating-circuit:5--heating-circuit:6--heating-circuit:7--warm-water:1
rwb,639,Gladbacher Str. 95 Verwaltungsgebäude,
rwb,700,Jakob-Kneip-Str. 74,district-heating:1--down-right-pipes:1--heat-exchanger:1--heating-circuit:1--heat-exchanger:2--down-left-pipes:1--warm-water:1
rwb,701,Jakob-Kneip-Str. 76,district-heating:1--down-right-pipes:1--heat-exchanger:1--heating-circuit:1--heat-exchanger:2--down-left-pipes:1--warm-water:1
rwb,791,"Lüderitzstr. 47, 47a - Unterstation",
rwb,1828,Hasseler Richtweg 110,
rwb,1829,Leverkuser Str. 23,
rwb,1830,Witzheldener Str. 13,
rwb,1831,An der Kämpe 37 (ehem. Lüderitzstr. 37),
rwb,1849,"234 Q10 Zur Dieplade 10-Am Finkenacker 2+4, Am Grünen Hang 35",
rwb,1850,223 Q2.1 Am Finkenacker 50-62,
rwb,1851,"217 Q2.2 Am Finkenacker 100+102,120-124",
rwb,1852,232 Q12 Clausthaler Str. 25,
rwb,1853,240 Q3 Sandmüllersweg 52-62,
rwb,1854,"244 Q9 Blankenburger Str. 25-29, Am Finkenacker 26-30",
rwb,1855,210 Q13 Am Finkenacker 22-24,
rwb,1901,"200 Q8 Sandmüllersweg 21, 23",
rwb,1902,"201 Q8 Harzburger Str. 25, 27",
rwb,1903,"201 Q8 Harzburger Str. 21, 23",
rwb,1904,"201 Q8 Harzburger Str. 17, 19",
rwb,1905,"201 Q8 Harzburger Str. 13, 15",
rwb,1906,"201 Q8 Harzburger Str. 9, 11",
rwb,1907,"201 Q8 Blankenburger Str. 38, 40",
rwb,2259,Am Grünen Hang 35,heat-pump:1--buffer-tank:1--heating-circuit:1
rwb,2260,Zur Dieplade 10,
rwb,2261,Am Finkenacker 2/4,
Wohnungsgenossenschaft Essen-Nord,1474,Carl-Kruft-Straße 1,district-heating:1--heating-circuit:1--warm-water:1--warm-water:2
Wohnungsgenossenschaft Essen-Nord,1475,Carl-Kruft-Straße 5,district-heating:1--heating-circuit:1--warm-water:1--warm-water:2
Wohnungsgenossenschaft Essen-Nord,1476,Scheckenstr. 29,gas:1--heat-exchanger:1--solar-thermal:1--warm-water:1--heating-circuit:1
Wohnungsgenossenschaft Essen-Nord,1477,Scheckenstr. 40,
Wohnungsgenossenschaft Essen-Nord,1478,Fulerumer Straße 142,heat-pump:1--gas:1--down-right-pipes:1--buffer-tank:1--heating-circuit:1--down-left-pipes:1--warm-water:1
Wohnungsgenossenschaft Essen-Nord,1479,Fulerumer Straße 146,
Wohnungsgenossenschaft Essen-Nord,1480,Bockmühlenweg 36,heat-pump:1--buffer-tank:1--heating-circuit:1--warm-water:1
Wohnungsgenossenschaft Essen-Nord,1481,Nöggerathstr. 77,gas:1--heat-exchanger:1--heating-circuit:1--heating-circuit:2--solar-thermal:1--buffer-tank:1--warm-water:1
Wohnungsgenossenschaft Essen-Nord,1753,Bergheimer Str. 46,
Freiherr von Fürstenberg,480,Dr.-Toll-Str. 31,gas:1--warm-water:1--heat-exchanger:1--heating-circuit:1
Freiherr von Fürstenberg,481,Dr.-Toll-Str. 35,gas:1--warm-water:1--heat-exchanger:1--heating-circuit:1
Freiherr von Fürstenberg,482,Dr.-Toll-Str. 37,gas:1--warm-water:1--heat-exchanger:1--heating-circuit:1
Freiherr von Fürstenberg,483,Dr.-Toll-Str. 39,gas:1--warm-water:1--heat-exchanger:1--heating-circuit:1
Freiherr von Fürstenberg,484,Dr.-Toll-Str. 41,
Freiherr von Fürstenberg,485,Dr.-Toll-Str. 43,
Freiherr von Fürstenberg,486,Dr.-Toll-Str. 45,
Freiherr von Fürstenberg,487,Dr.-Toll-Str. 47,gas:1--warm-water:1--heat-exchanger:1--heating-circuit:1
Freiherr von Fürstenberg,488,Dr.-Toll-Str. 49,gas:1--warm-water:1--heat-exchanger:1--heating-circuit:1
Freiherr von Fürstenberg,489,Dr.-Toll-Str. 51,gas:1--warm-water:1--heat-exchanger:1--heating-circuit:1
Freiherr von Fürstenberg,490,Brunnenstr. 3,gas:1--heating-circuit:1--warm-water:1
Freiherr von Fürstenberg,491,Farbmühle 9,gas:1--heating-circuit:1
Freiherr von Fürstenberg,493,Schusterstr. 32,gas:1--heating-circuit:1
Freiherr von Fürstenberg,604,Birkenbergstr. 25,
Freiherr von Fürstenberg,605,Rat-Deycks-Str. 18,gas:1--heating-circuit:1
Freiherr von Fürstenberg,606,Rat-Deycks-Str. 18 a,gas:1--heating-circuit:1
Freiherr von Fürstenberg,607,Rat-Deycks-Str. 18 b,gas:1--heating-circuit:1
Freiherr von Fürstenberg,608,Tannenstr. 116,gas:1--heating-circuit:1--warm-water:1
Freiherr von Fürstenberg,609,Thywissenstr. 10,gas:1--heating-circuit:1
Freiherr von Fürstenberg,610,Thywissenstr. 8,
Freiherr von Fürstenberg,611,Wiesbadener Str. 1,gas:1--chp:1--heating-circuit:1--heating-circuit:2--heating-circuit:3--warm-water:1
Freiherr von Fürstenberg,612,Wiesenstr. 24,gas:1--heating-circuit:1
Freiherr von Fürstenberg,613,Fürstenbergplatz 4,
Freiherr von Fürstenberg,614,Frhr.-vom-Stein-Str. 11/13,gas:1--heating-circuit:1
Freiherr von Fürstenberg,616,Burg Bachem - Schloßstraße 8,
Freiherr von Fürstenberg,617,Frankfurter Str. 32,gas:1--heat-exchanger:1--heating-circuit:1
Freiherr von Fürstenberg,618,Frhr.-vom-Stein-Str. 17,gas:1--heating-circuit:1--warm-water:1
Freiherr von Fürstenberg,619,Frankfurter Str. 43-47,gas:1--chp:1--buffer-tank:1--heating-circuit:1--heating-circuit:2--warm-water:1
Freiherr von Fürstenberg,620,Frhr.-vom-Stein-Str. 15,gas:1--heating-circuit:1
Freiherr von Fürstenberg,621,Frhr.-vom-Stein-Str. 5a,gas:1--heat-exchanger:1--heating-circuit:1--heating-circuit:2--heating-circuit:3
Freiherr von Fürstenberg,622,Frhr.-vom-Stein-Str. 7/9,gas:1--heating-circuit:1--warm-water:1
Freiherr von Fürstenberg,623,Gerichts 18/20 - Stein 3/5,
Freiherr von Fürstenberg,624,Gerichtsstr. 19-21,
Freiherr von Fürstenberg,625,Gerichtsstr. 25,
Freiherr von Fürstenberg,1815,Dr. Toll Str. 27,
Freiherr von Fürstenberg,1816,Dr. Toll Str. 29,
FPE,1360,Straße der Einheit 86,
FPE,1361,Straße der Einheit 86 - Unterstation Haus A Nord,
FPE,1362,Straße der Einheit 86 - Unterstation Haus A Süd,
GOERZWERK,1363,Goerzallee 299,
Aroundtown,449,Koloniestraße 2+2a,gas:1--gas:2--global-separation-circuit:1--heating-circuit:1--heating-circuit:2--warm-water:1
Aroundtown,451,Koloniestraße 6-8,gas:1--gas:2--global-separation-circuit:1--heating-circuit:1--heating-circuit:2--heating-circuit:3--warm-water:1
Aroundtown,458,Berliner Straße 37,gas:1--heat-exchanger:1--heating-circuit:1
Aroundtown,477,"Wittestraße 30, Berlin (Top Tegel Haus F)",gas:1--heating-circuit:1--warm-water:1
Aroundtown,539,Alt-Mahlsdorf 41,gas:1--global-separation-circuit:1--heating-circuit:1--warm-water:1
Aroundtown,540,Alt-Mahlsdorf 44,gas:1--heating-circuit:1--heating-circuit:2
Aroundtown,541,Rathausstraße 65,gas:1--heat-exchanger:1--heating-circuit:1--warm-water:1
Aroundtown,542,Amendestraße 84,gas:1--heat-exchanger:1--heating-circuit:1--warm-water:1
Aroundtown,543,Kaiserstraße 4,gas:1--heating-circuit:1--warm-water:1
Baugenossenschaft dhu,341,Wolkausweg 17a-b,district-heating:1--heating-circuit:1--heat-exchanger:1--warm-water:1
Baugenossenschaft dhu,342,Hermann-Kauffmann-Straße 25-31,gas:1--gas:2--gas:3--gas:4--heating-circuit:1--heat-exchanger:1--warm-water:1
Baugenossenschaft dhu,343,Schippelsweg 32-40,gas:1--gas:2--heat-exchanger:1--heating-circuit:1--heat-exchanger:2--warm-water:1
Baugenossenschaft dhu,345,Kiwittsmoor 32,gas:1--heating-circuit:1
Baugenossenschaft dhu,372,Papenstraße 124A,district-heating:1--warm-water:1--heating-circuit:1
Baugenossenschaft dhu,2243,"Vörstekoppel 55, versorgt 53, 55, 55 a-k, 51,51 a-e",
Baugenossenschaft dhu,2244,"Tunnkoppelstieg23, versorgt 19-23, Tunnkoppelring 62",
Baugenossenschaft dhu,2245,"Johann-Mohr-Weg 24a, versorgt 24 a-d",
Baugenossenschaft dhu,2246,"Sievekingsallee 41, versorgt 39,41 / Launitzweg1",
Baugenossenschaft dhu,2247,"Sievekingsallee 49, versorgt 43-49 / Launitzweg 2 / Schulenbeksweg 1, 3",
BBW,1335,Haeselerstraße 17G,
Gewog,1509,Hans-Sachs-Str. 2,
Gewog,1510,Viktor-von-Scheffel-Platz 8,
Gewog,1511,Serlbacher Straße 5,
Gewog,1512,Kantstr. 38,
Gewog,1513,Karl-Bröger-Str. 2,
Gewog,1514,Karl-Bröger-Str. 4,
Gewog,1515,Bammersdorfer Str. 29,
Gewog,1516,Bammersdorfer Str. 33,
Gewog,1517,Bammersdorfer Str. 37,
Gewog,1518,Bamberger Str. 56,
Gewog,1519,Bammersdorfer Str. 30,
Gewog,1520,Heizhaus (neben Bammersdorfer Str. 30),
Gewog,1521,Joseph-Otto-Platz 14,gas:1--empty-pipes:1--down-right-pipes:1--four-way-valve:1--heating-circuit:1--down-left-pipes:1--warm-water:1
Gewog,1522,Joseph-Otto-Platz 16,gas:1--empty-pipes:1--down-right-pipes:1--four-way-valve:1--heating-circuit:1--down-left-pipes:1--warm-water:1
Gewog,1523,Joseph-Otto-Platz 4,gas:1--heat-exchanger:1--heating-circuit:1--heating-circuit:2--warm-water:1
Gewog,1524,Paul-Keller-Str. 22,
Gewog,1525,Paul-Keller-Str. 24 a,
Gewog,1526,Paul-Keller-Str. 3,
Gewog,1527,Kaiser-Heinrich-Str. 16,
Gewog,1528,Kaiser-Heinrich-Str. 20,gas:1--gas:2--heat-exchanger:1--heating-circuit:1--warm-water:1
Gewog,1529,Kaiser-Heinrich-Str. 24,gas:1--gas:2--heat-exchanger:1--heating-circuit:1--warm-water:1
Gewog,1530,Kaiser-Heinrich-Str. 30,gas:1--gas:2--heat-exchanger:1--heating-circuit:1--warm-water:1
Gewog,1531,Kaiserin-Kunigunda-Str. 13,
Gewog,1532,Kaiserin-Kunigunda-Str. 17,
Gewog,1533,Kaiserin-Kunigunda-Str. 21,
Gewog,1534,Kaiserin-Kunigunda-Str. 25,
Gewog,1535,Kaiserin-Kunigunda-Str. 22,
Gewog,1536,Kaiserin-Kunigunda-Str. 26,
Gewog,1537,Kaiser-Heinrich-Str. 34,
Gewog,1538,Bügstraße 71,
Gewog,1539,Bügstraße 73,
Gewog,1540,Käsröthe 9,
Gewog,1541,Käsröthe 11a,
Gewog,1542,Bügstraße 41,
Gewog,1543,Bügstraße 41b,
Gewog,1545,Bügstraße 22,
Gewog,1546,Bügstraße 30,
Gewog,1547,Regnitzstraße 14,
Gewog,1548,Gebrüder-Waasner-Weg 4,
Gewog,1549,Bammersdorfer Str. 41 + 43,
Deutsche Asset One,740,Lindauer Allee 44,gas:1--empty-pipes:1--four-way-valve:1--heating-circuit:1
Deutsche Asset One,741,Oranienburger Straße 205,
Deutsche Asset One,742,Keplerstraße 7a,district-heating:1--warm-water:1--heat-exchanger:1--heating-circuit:1
Deutsche Asset One,743,Breiter Weg 224,
Deutsche Asset One,744,Christian-Ferkel-Str. 6,district-heating:1--heating-circuit:1--warm-water:1
Deutsche Asset One,745,Borussiastraße 50,
Deutsche Asset One,746,Steinmetzstr.17-19 ungerade,
Deutsche Asset One,747,Zielstattstr.99-109 ungerade,
Deutsche Asset One,748,Halskestr.22-32 gerade,
Deutsche Asset One,749,"Maria-Louisen-Stieg 2c-2e, Barmbeker Str. 135",district-heating:1--heating-circuit:1
Deutsche Asset One,750,"Max-Liebermann-Straße 65, 67, 69",gas:1--heating-circuit:1--warm-water:1
Deutsche Asset One,751,Eibenstocker Straße 85,district-heating:1--heating-circuit:1--warm-water:1
Deutsche Asset One,752,Goerzallee 79/81,district-heating:1--heating-circuit:1--heating-circuit:2--heating-circuit:3
BVE,578,"Grünebergstr.32-38,Lisztstr.40 a-c,Be.81",gas:1--gas:2--gas:3--global-separation-circuit:1--heating-circuit:1--warm-water:1
BVE,579,Nienstedtener Straße 24-30,gas:1--heat-exchanger:1--heating-circuit:1--warm-water:1
BVE,580,Resskamp 2,district-heating:1--down-right-pipes:1--heat-exchanger:1--heating-circuit:1--heat-exchanger:2--down-left-pipes:1--warm-water:1
BVE,581,Mechelnbusch 11-19 (VE 330/570),district-heating:1--heating-circuit:1
BVE,582,Mechelnbusch 21-29,district-heating:1--heating-circuit:1
BVE,583,Kielort 16-18b,district-heating:1--heating-circuit:1--heating-circuit:2--heat-exchanger:1--warm-water:1
BVE,584,Albert-Schweitzer-Straße 5-9b,district-heating:1--heating-circuit:1--warm-water:1
BVE,585,Ueckerstraße 38,
BVE,586,Bornheide 61-77,district-heating:1--heating-circuit:1--warm-water:1
BVE,587,Simrockstr. 110,
EVM,713,"Essener Str. 29a, versorgt Essener Str. 27-29,29a,30",
EVM,714,"Bundesratufer 3, versorgt Bundesratufer 3,3a",
EVM,715,"Lauxweg 12, versorgt Lauxweg 6-14 g",
EVM,716,"Lauxweg 18, versorgt Lauxweg 16-18 g",gas:1--heating-circuit:1--warm-water:1
EVM,717,"Lauxweg 5, versorgt Lauxweg 1-11 u, W.Parsewaldt-Str. 10+12",gas:1--heating-circuit:1
EVM,718,"W.Parsewaldt-Str. 16, versorgt W.Parsewaldt-Str. 14-18 g, Forddamm 40-50 g",
EVM,721,"W.Parsewaldt-Str.20, versrogt Forddamm 39+37, W.Parsewaldt-Str.20-28 g, Fritz Werner Str. 32-44 g",
EVM,724,"Lauxweg 24, versorgt Lauxweg 20-24 g, Körting-Str. 74+76",gas:1--heating-circuit:1
EVM,725,"Lauxweg 15, versorgt Lauxweg 13-21 u",gas:1--heating-circuit:1
EVM,726,"Körting-Str. 70, versorgt Körting-Str. 68-72",
EVM,727,"Forddamm 62, versorgt Forddamm 50-62 g",gas:1--heating-circuit:1
EVM,728,"Körting-Str. 66, versorgt Körting-Str.60-66 g, Forddamm 41-59 u",
EVM,730,"Lauxweg 2-4, versorgt Lauxweg 2-4, W.Parsewaldt-Str.4+6",gas:1--gas:2--heat-exchanger:1--heating-circuit:1
EVM,731,"W.Parsewaldt-Str. 9B, versorgt W.Parsewaldt-Str.1-7 u, 7A /7B, 9/ 9A /9B, Großbeerenstr.27+29, Forddamm 28-38, Marconi Str. 1/1A, 2/ 2A/ 2B, Forddamm 20",gas:1--heat-exchanger:1--gas:2--heat-exchanger:2--heating-circuit:1--heating-circuit:2--heating-circuit:3--heating-circuit:4--heating-circuit:5
EVM,733,Essener Straße 32,
EVM,734,"Stromstr. 69, versrogt Stromstr. 69-70",
EVM,735,Morgensternstr. 13,gas:1--heating-circuit:1--warm-water:1
EVM,736,Essener Str 27 - Brandwandbebauung,
Gartenstadt Hüttenau,329,Marxstr. 84/86,gas:1--down-right-pipes:1--empty-pipes:1--buffer-tank:1--chp:1--heat-exchanger:1--heating-circuit:1--heating-circuit:2--warm-water:1
Gartenstadt Hüttenau,330,Frans-Masereel-Strasse 14,gas:1--heat-exchanger:1--heating-circuit:1--warm-water:1
Gartenstadt Hüttenau,331,Frans-Masereel-Strasse 16,gas:1--heat-exchanger:1--heating-circuit:1--warm-water:1
Gartenstadt Hüttenau,1448,Karlstrasse 3 (1-7),gas:1--gas:2--heating-circuit:1--warm-water:1
Gartenstadt Hüttenau,1449,Marxstrasse 66,gas:1--gas:2--global-separation-circuit:1--heating-circuit:1--heating-circuit:2--warm-water:1
Gartenstadt Hüttenau,1450,Am Stadtmuseum 3,gas:1--heating-circuit:1--heating-circuit:2--warm-water:1
Gartenstadt Hüttenau,1451,Otto-Wohlgemuth-Weg 5f/g,
Gartenstadt Hüttenau,1452,Gumperzweg1,gas:1--warm-water:1--heat-exchanger:1--heating-circuit:1
Gartenstadt Hüttenau,1453,Karlstrasse 21-25,gas:1--heating-circuit:1--warm-water:1
Gartenstadt Hüttenau,1454,Lehmkuhle 3,gas:1--heat-exchanger:1--heating-circuit:1--warm-water:1
Wohnungsgenossenschaft Kleefeld-Buchholz,464,Berckhusenstraße 55 (53/57),gas:1--heating-circuit:1--heating-circuit:2--warm-water:1
Wohnungsgenossenschaft Kleefeld-Buchholz,465,Berckhusenstraße 83,gas:1--heat-exchanger:1--heating-circuit:1--heating-circuit:2--warm-water:1
Wohnungsgenossenschaft Kleefeld-Buchholz,466,Rodewaldstraße 19,gas:1--heat-exchanger:1--heating-circuit:1--warm-water:1
Wohnungsgenossenschaft Kleefeld-Buchholz,467,Lüchower Str. 23,gas:1--solar-thermal:1--warm-water:1--heating-circuit:1--heating-circuit:2
Wohnungsgenossenschaft Kleefeld-Buchholz,468,Wilhelm-Tell-Str. 89,gas:1--heating-circuit:1--heat-exchanger:1--warm-water:1
Wohnungsgenossenschaft Kleefeld-Buchholz,469,Droste-Hülshoff-Weg 35,gas:1--solar-thermal:1--warm-water:1--heating-circuit:1
Wohnungsgenossenschaft Kleefeld-Buchholz,471,Else-Ury-Weg 50,gas:1--heat-exchanger:1--heating-circuit:1--warm-water:1
Wohnungsgenossenschaft Kleefeld-Buchholz,472,Gottfried-Benn-Weg 50 (/Else-Ury-Weg 51),gas:1--solar-thermal:1--warm-water:1--heating-circuit:1
Wohnungsgenossenschaft Kleefeld-Buchholz,708,Am Seelberg 22 a-e,
Wohnungsgenossenschaft Kleefeld-Buchholz,1601,Droste-Hülshoff-Weg 37,
Wolmirstedter,1617,Samsweger Str. 54,district-heating:1--heating-circuit:1--warm-water:1
Wolmirstedter,1618,Samsweger Str. 56,district-heating:1--heating-circuit:1--warm-water:1
Wolmirstedter,1619,Heinrich-Heine-Str. 21,district-heating:1--heating-circuit:1--heating-circuit:2--warm-water:1
Wolmirstedter,1620,Meseberger Str. 3,district-heating:1--heating-circuit:1--warm-water:1
Wolmirstedter,1621,Meseberger Str. 5,
Wolmirstedter,1622,Meseberger Str. 31,
Wolmirstedter,1623,Julius-Bremer-Str. 5,
Wolmirstedter,1624,Julius-Bremer-Str. 7,
Wolmirstedter,1625,Bahnhofstr. 33,
Wolmirstedter,1626,Bahnhofstr. 36,
"Chemnitz, Grüne",325,Sandstraße 102,
"Chemnitz, Grüne",698,Platz vor dem Neuen Tor 1,
Freiherr von Eltz,1408,Deutzer Freiheit 113,gas:1--global-separation-circuit:1--heating-circuit:1--heating-circuit:2
Freiherr von Eltz,1411,Zum alten Paulshof 9,gas:1--warm-water:1--heat-pump:1--heat-pump:2--buffer-tank:1--heating-circuit:1
Freiherr von Eltz,1412,Zum alten Paulshof 11,gas:1--warm-water:1--heat-pump:1--heat-pump:2--buffer-tank:1--heating-circuit:1
Freiherr von Eltz,1413,Deutzer Freiheit 102,district-heating:1--heating-circuit:1
Freiherr von Eltz,1414,Albin-Köbis-Straße 4,gas:1--heating-circuit:1--heating-circuit:2
Freiherr von Eltz,1415,Albin-Köbis-Straße 6,gas:1--heating-circuit:1--heating-circuit:2--heating-circuit:3--heating-circuit:4--heating-circuit:5
Freiherr von Eltz,1416,Albin-Köbis-Straße 5,gas:1--gas:2--buffer-tank:1--global-separation-circuit:1--heating-circuit:1--heating-circuit:2
Freiherr von Eltz,1417,von Eltz Straße 24a,gas:1--global-separation-circuit:1--heating-circuit:1--heating-circuit:2--heating-circuit:3--heating-circuit:4--heating-circuit:5--heating-circuit:6--heating-circuit:7--heating-circuit:8--heating-circuit:9
Freiherr von Eltz,1418,von Eltz Straße 24b,gas:1--global-separation-circuit:1--heating-circuit:1--heating-circuit:2--heating-circuit:3--heating-circuit:4--heating-circuit:5--heating-circuit:6--heating-circuit:7--heating-circuit:8--heating-circuit:9
Freiherr von Eltz,1419,von Eltz Straße 24c,
Freiherr von Eltz,1420,Hannoversche Straße 1,
Freiherr von Eltz,1421,Reinhardtstraße 7,gas:1--heat-exchanger:1--heating-circuit:1--warm-water:1--heat-pump:1--buffer-tank:1--global-separation-circuit:1--heating-circuit:2
Freiherr von Eltz,1422,Goltzstraße 36,
Freiherr von Eltz,1423,Schumannstraße 1,
Freiherr von Eltz,1424,Schumannstraße 1a+b,gas:1--heating-circuit:1--warm-water:1
Freiherr von Eltz,1425,Auguststraße 85,gas:1--gas:2--heating-circuit:1--heating-circuit:2--heating-circuit:3--heating-circuit:4--warm-water:1
Freiherr von Eltz,1426,Hermeskeiler Straße 20,
Freiherr von Eltz,1427,Hermeskeiler Straße 24,
Freiherr von Eltz,1428,Biomasse - St.-Sebastianus-Straße 10,
Freiherr von Eltz,1429,Edeka - St.-Sebastianus-Straße 14,district-heating:1--heating-circuit:1--heating-circuit:2
Freiherr von Eltz,1430,Schloss - Burgallee 2,
Freiherr von Eltz,1431,Kita St.Sebastianus - St.-Sebastianus-Straße 12,
Freiherr von Eltz,1432,Eltzhof - St.-Sebastianus-Straße 10,
Freiherr von Eltz,1433,Zum alten Paulshof 13,
Freiherr von Eltz,1434,Zum alten Paulshof 1-3,district-heating:1--solar-thermal:1--down-right-pipes:1--global-separation-circuit:1--heating-circuit:1
Freiherr von Eltz,1813,Kerstin-von-Herbag Weg 20,
Freiherr von Eltz,1814,Dortmundweg 28,
Baugenossenschaft IDEAL,1602,Fritz-Erler-Allee 150,
Baugenossenschaft IDEAL,1603,Neuköllner Str. 336,
Baugenossenschaft IDEAL,1604,Neuköllner Str. 342,
Baugenossenschaft IDEAL,1605,Brusendorfer Str. 2,
Baugenossenschaft IDEAL,1606,Mareschstr. 14-16,
Baugenossenschaft IDEAL,1607,Fuldastr.55 B,
Baugenossenschaft IDEAL,1608,Weichselstr. 8 B,
Baugenossenschaft IDEAL,1609,Hildburghauser Str. 12a,
Baugenossenschaft IDEAL,1610,Lößnitzer Weg 60,
Baugenossenschaft IDEAL,1611,Groß Ziethener Ch. 150,
Gewobag,589,Arndtstr. 43,
Gewobag,590,Christinenstr. 22,
Gewobag,591,Knaackstr. 23,
Gewobag,592,Kollwitzstr. 4,
Gewobag,593,Kollwitzstr. 56,
Gewobag,594,Schivelbeiner Str. 20,
Gewobag,595,Templiner Str. 8,
Gewobag,804,Ahlbecker Str. 22 / Prenzlauer Allee 181,
Gewobag,805,Am Springebruch 9,
Gewobag,806,An der Kappe 127,
Gewobag,807,Arndtstr. 10+11,
Gewobag,808,Arndtstr. 16,
Gewobag,809,Arndtstr. 17,
Gewobag,810,Arndtstr. 33,
Gewobag,811,Arndtstr. 36,
Gewobag,812,Arndtstr. 42,
Gewobag,813,Antwerpener Str. 1,
Gewobag,814,Arndtstr. 39,
Gewobag,815,Bautzener Str. 7,
Gewobag,816,Bergfriedstr. 10,
Gewobag,817,Bergmannstr. 4,
Gewobag,818,Bergmannstr. 14,
Gewobag,819,Bergmannstr. 20,
Gewobag,820,Berliner Allee 47,
Gewobag,821,Bienwaldring 41,
Gewobag,822,Birkenstr. 49,
Gewobag,823,Bottroper Weg 16,
Gewobag,824,Bottroper Weg  8 + 6,
Gewobag,825,Breite Str. 33,
Gewobag,826,Bülowstr. 50,
Gewobag,827,Bülowstr. 101,
Gewobag,828,Biedenkopfer Str. 37,
Gewobag,829,Biedenkopfer Str. 65,
Gewobag,830,Biedenkopfer Str. 15,
Gewobag,831,Bergmannstr. 16,
Gewobag,832,Chamissoplatz 1,
Gewobag,833,Chamissoplatz 8,
Gewobag,834,Christstr. 9,
Gewobag,835,Christstr. 33,
Gewobag,836,Christstr. 36,
Gewobag,837,Christstr. 41,
Gewobag,838,Danziger Str. 239,
Gewobag,839,Drusenheimer Weg 50,
Gewobag,841,Danckelmannstr. 61,
Gewobag,842,Danckelmannstr. 50,
Gewobag,843,Danckelmannstr. 54b,
Gewobag,844,Dörpfeldstr.  31,
Gewobag,845,Einsteinstr. 15d,
Gewobag,846,Einsteinstr. 16d,
Gewobag,847,Ella-Kay-Str. 8,
Gewobag,848,Ella-Kay-Str. 30,
Gewobag,849,Erich Weinert Str. 32 (eher 34?),
Gewobag,850,Erich-Boltze-Str. 1,
Gewobag,851,Egellsstr. 5,
Gewobag,852,Egellsstr. 9,
Gewobag,853,Falkentaler Steig 47,
Gewobag,854,Fidicinstr. 16,
Gewobag,855,Fidicinstr. 20,
Gewobag,856,Fidicinstr. 21,
Gewobag,857,Fidicinstr. 22,
Gewobag,858,Fidicinstr. 36,
Gewobag,859,Fidicinstr. 41,
Gewobag,860,Fidicinstr. 29a,
Gewobag,861,Fidicinstr. 32a,
Gewobag,862,Flughafenstr. 19,
Gewobag,863,Friesenstr. 1,
Gewobag,864,Friesenstr. 8,
Gewobag,865,Friesenstr. 18,
Gewobag,866,Friesenstr. 10,
Gewobag,867,Frobenstr. 23,
Gewobag,868,Gardes-du-Corps-Str.  1,
Gewobag,869,Gardes-du-Corps-Str.  14,
Gewobag,870,Gitschiner Str. 78,
Gewobag,871,Goebenstr. 24,
Gewobag,872,Graetschelsteig 26,
Gewobag,873,Greifswalder Str. 87,
Gewobag,874,Grellstr. 15,
Gewobag,875,Großgörschenstr. 37,
Gewobag,876,Grüntenstr. 68,
Gewobag,877,Grüntenstr. 80,
Gewobag,878,Greifswalder Str. 81,
Gewobag,879,Goebenstr. 12a,
Gewobag,880,Hanns-Eisler-Str. 2-4,
Gewobag,881,Hans-Otto-Str. 53,
Gewobag,882,Heerstr. 268,
Gewobag,883,Heimstr. 16,
Gewobag,884,Heimstr. 18,
Gewobag,885,Herrfurthstr. 5,
Gewobag,886,"Holtheimer Weg 25,27",
Gewobag,887,Hagenauer Str. (QG) 12,
Gewobag,888,Klausenerplatz 2,
Gewobag,889,Klausenerplatz 14,
Gewobag,890,Kleiststrasse 5,
Gewobag,891,Katzlerstr. 5,
Gewobag,892,Katzlerstr. 16,
Gewobag,893,Katzlerstr. 20,
Gewobag,894,Kirchbachstr. 4,
Gewobag,895,Kloedenstr. 3,
Gewobag,896,Knaackstr. 69,
Gewobag,897,Kniprodestr. 111,
Gewobag,898,Kniprodestr. 109a,
Gewobag,899,Kollwitzstr. 69,
Gewobag,900,Kolonnenstr. 26,
Gewobag,901,Königstr. 12,
Gewobag,902,Konrad-Wolf-Str.  119,
Gewobag,903,Kulmer Str. 14,
Gewobag,904,Kulmer Str. 24,
Gewobag,905,Kulmer Str. 26,
Gewobag,906,Knobelsdorffstraße 24,
Gewobag,907,Knobelsdorffstr. 34,
Gewobag,908,Kuglerstr. 21,
Gewobag,909,Kuglerstr. 23,
Gewobag,910,Landsberger Allee 79,
